order_id,payment_id,type,descriptions,pDate,Status,Details,Total_Invoice,Due_Amount
OD00013570,py00036381,cash transaction,Pay Second,05/03/2022,not received,,396,198
OD00013570,py00046044,online,Pay Third,27/11/2017,not received,,396,198
OD00013571,py00036382,cheque,Pay Second,05/03/2022,not received,,3500,1750
OD00013571,py00026482,card transaction,Pay Second,27/11/2017,not received,,3500,1750
OD00013572,py00026484,cheque,Pay Second,27/11/2017,not received,,1002,501
OD00013572,py00036383,card transaction,Pay Second,05/03/2022,not received,,1002,501
OD00013573,py00036384,cash transaction,Pay Second,05/03/2022,not received,,3606,1803
OD00013573,py00026485,card transaction,Pay Second,27/11/2017,not received,,3606,1803
OD00013574,py00006900,online,initial payments,27/11/2017,not received,bank transfer,3806,1903
OD00013574,py00016805,online,initial payments,05/03/2022,not received,bank transfer,3806,1903
OD00013575,py00006903,online,initial payments,27/11/2017,not received,bank transfer,4032,2016
OD00013575,py00036388,cheque,Pay Second,06/03/2022,received,,4032,2016
OD00013576,py00036389,card transaction,Pay Second,06/03/2022,received,,2025,1012.5
OD00013576,py00006907,online,initial payments,27/11/2017,not received,bank transfer,2025,1012.5
OD00013577,py00026488,cash transaction,Pay Second,28/11/2017,received,,11248,5624
OD00013577,py00036390,card transaction,Pay Second,06/03/2022,received,,11248,5624
OD00013578,py00016809,card transaction,initial payments,06/03/2022,received,,4035,2017.5
OD00013578,py00026491,card transaction,Pay Second,28/11/2017,received,,4035,2017.5
OD00013579,py00055955,card transaction,Pay Third,06/03/2022,not received,,588,294
OD00013579,py00026492,cheque,Pay Second,28/11/2017,received,,588,294
OD00013580,py00006908,cash transaction,initial payments,28/11/2017,received,,792,396
OD00013580,py00055960,cheque,Pay Third,06/03/2022,not received,,792,396
OD00013581,py00006909,card transaction,initial payments,28/11/2017,received,,4200,2100
OD00013581,py00055961,cash transaction,Pay Third,06/03/2022,not received,,4200,2100
OD00013582,py00006910,cash transaction,initial payments,28/11/2017,received,,4509,2254.5
OD00013582,py00036385,cheque,Pay Second,06/03/2022,not received,,4509,2254.5
OD00013583,py00036387,cash transaction,Pay Second,06/03/2022,not received,,6010,3005
OD00013583,py00006911,cheque,initial payments,28/11/2017,received,,6010,3005
OD00013584,py00006912,cheque,initial payments,28/11/2017,received,,7612,3806
OD00013584,py00036391,cheque,Pay Second,06/03/2022,not received,,7612,3806
OD00013585,py00036392,cheque,Pay Second,06/03/2022,not received,,2520,1260
OD00013585,py00006913,cheque,initial payments,28/11/2017,received,,2520,1260
OD00013586,py00036393,cheque,Pay Second,06/03/2022,not received,,3240,1620
OD00013586,py00046049,online,Pay Third,28/11/2017,not received,,3240,1620
OD00013587,py00026486,online,Pay Second,28/11/2017,not received,,4218,2109
OD00013587,py00036395,card transaction,Pay Second,07/03/2022,received,,4218,2109
OD00013588,py00026487,cheque,Pay Second,28/11/2017,not received,,5649,2824.5
OD00013588,py00016810,cheque,initial payments,07/03/2022,received,,5649,2824.5
OD00013589,py00026489,cheque,Pay Second,28/11/2017,not received,,686,343
OD00013589,py00016811,card transaction,initial payments,07/03/2022,received,,686,343
OD00013590,py00016812,card transaction,initial payments,07/03/2022,received,,594,297
OD00013590,py00026490,online,Pay Second,28/11/2017,not received,,594,297
OD00013591,py00026493,online,Pay Second,28/11/2017,not received,,2100,1050
OD00013591,py00036394,cash transaction,Pay Second,07/03/2022,not received,,2100,1050
OD00013592,py00006914,online,initial payments,28/11/2017,not received,bank transfer,2004,1002
OD00013592,py00036396,cheque,Pay Second,07/03/2022,not received,,2004,1002
OD00013593,py00026497,cheque,Pay Second,29/11/2017,received,,7212,3606
OD00013593,py00036397,card transaction,Pay Second,07/03/2022,not received,,7212,3606
OD00013594,py00036400,cheque,Pay Second,08/03/2022,received,,5709,2854.5
OD00013594,py00006915,cash transaction,initial payments,29/11/2017,received,,5709,2854.5
OD00013595,py00006916,cheque,initial payments,29/11/2017,received,,2016,1008
OD00013595,py00016814,cheque,initial payments,08/03/2022,received,,2016,1008
OD00013596,py00006917,card transaction,initial payments,29/11/2017,received,,2025,1012.5
OD00013596,py00016817,cheque,initial payments,08/03/2022,received,,2025,1012.5
OD00013597,py00006918,cash transaction,initial payments,29/11/2017,received,,12654,6327
OD00013597,py00016815,online,initial payments,08/03/2022,not received,bank transfer,12654,6327
OD00013598,py00016816,online,initial payments,08/03/2022,not received,bank transfer,7263,3631.5
OD00013598,py00006920,cash transaction,initial payments,29/11/2017,received,,7263,3631.5
OD00013599,py00055980,card transaction,Pay Third,09/03/2022,received,,392,196
OD00013599,py00006921,cash transaction,initial payments,29/11/2017,received,,392,196
OD00013600,py00006922,cheque,initial payments,29/11/2017,received,,990,495
OD00013600,py00055981,card transaction,Pay Third,09/03/2022,received,,990,495
OD00013601,py00006923,card transaction,initial payments,29/11/2017,received,,3500,1750
OD00013601,py00036405,cash transaction,Pay Second,09/03/2022,received,,3500,1750
OD00013602,py00016818,card transaction,initial payments,09/03/2022,received,,2004,1002
OD00013602,py00065628,online,Pay Fourth,29/11/2017,not received,,2004,1002
OD00013603,py00065632,online,Pay Fourth,29/11/2017,not received,,7212,3606
OD00013603,py00016819,cash transaction,initial payments,09/03/2022,received,,7212,3606
OD00013604,py00016821,cash transaction,initial payments,09/03/2022,received,,15224,7612
OD00013604,py00046054,online,Pay Third,29/11/2017,not received,,15224,7612
OD00013605,py00055978,cheque,Pay Third,09/03/2022,not received,,2520,1260
OD00013605,py00026494,online,Pay Second,29/11/2017,not received,,2520,1260
OD00013606,py00026495,cash transaction,Pay Second,29/11/2017,not received,,3240,1620
OD00013606,py00036402,cash transaction,Pay Second,09/03/2022,not received,,3240,1620
OD00013607,py00036404,cash transaction,Pay Second,09/03/2022,not received,,12654,6327
OD00013607,py00026496,card transaction,Pay Second,29/11/2017,not received,,12654,6327
OD00013608,py00036406,cash transaction,Pay Second,09/03/2022,not received,,5649,2824.5
OD00013608,py00026498,card transaction,Pay Second,29/11/2017,not received,,5649,2824.5
OD00013609,py00026499,card transaction,Pay Second,29/11/2017,not received,,588,294
OD00013609,py00036407,cash transaction,Pay Second,09/03/2022,not received,,588,294
OD00013610,py00026500,online,Pay Second,29/11/2017,not received,,594,297
OD00013610,py00036408,card transaction,Pay Second,09/03/2022,not received,,594,297
OD00013611,py00006919,online,initial payments,29/11/2017,not received,bank transfer,5600,2800
OD00013611,py00055982,cash transaction,Pay Third,10/03/2022,received,,5600,2800
OD00013612,py00026501,card transaction,Pay Second,30/11/2017,received,,4509,2254.5
OD00013612,py00036409,card transaction,Pay Second,10/03/2022,received,,4509,2254.5
OD00013613,py00036415,cash transaction,Pay Second,10/03/2022,received,,9616,4808
OD00013613,py00026505,cheque,Pay Second,30/11/2017,received,,9616,4808
OD00013614,py00016823,cheque,initial payments,10/03/2022,received,,5709,2854.5
OD00013614,py00026506,cheque,Pay Second,30/11/2017,received,,5709,2854.5
OD00013615,py00006924,cheque,initial payments,30/11/2017,received,,3528,1764
OD00013615,py00016824,card transaction,initial payments,10/03/2022,received,,3528,1764
OD00013616,py00016825,online,initial payments,10/03/2022,received,bank transfer,1215,607.5
OD00013616,py00006925,cheque,initial payments,30/11/2017,received,,1215,607.5
OD00013617,py00055986,card transaction,Pay Third,10/03/2022,not received,,5624,2812
OD00013617,py00006927,cash transaction,initial payments,30/11/2017,received,,5624,2812
OD00013618,py00006930,cheque,initial payments,30/11/2017,received,,7263,3631.5
OD00013618,py00036411,online,Pay Second,10/03/2022,not received,,7263,3631.5
OD00013619,py00036413,card transaction,Pay Second,10/03/2022,not received,,294,147
OD00013619,py00006931,card transaction,initial payments,30/11/2017,received,,294,147
OD00013620,py00036414,card transaction,Pay Second,10/03/2022,not received,,396,198
OD00013620,py00026502,card transaction,Pay Second,30/11/2017,not received,,396,198
OD00013621,py00036417,cheque,Pay Second,10/03/2022,not received,,6300,3150
OD00013621,py00026503,cheque,Pay Second,30/11/2017,not received,,6300,3150
OD00013622,py00016822,online,initial payments,10/03/2022,not received,bank transfer,3507,1753.5
OD00013622,py00026504,cash transaction,Pay Second,30/11/2017,not received,,3507,1753.5
OD00013623,py00016826,online,initial payments,10/03/2022,not received,bank transfer,10818,5409
OD00013623,py00006926,online,initial payments,30/11/2017,not received,bank transfer,10818,5409
OD00013624,py00006928,online,initial payments,30/11/2017,not received,bank transfer,13321,6660.5
OD00013624,py00036420,cheque,Pay Second,11/03/2022,received,,13321,6660.5
OD00013625,py00006929,online,initial payments,30/11/2017,not received,bank transfer,3024,1512
OD00013625,py00016827,cash transaction,initial payments,11/03/2022,received,,3024,1512
OD00013626,py00026510,cheque,Pay Second,01/12/2017,received,,1215,607.5
OD00013626,py00016828,card transaction,initial payments,11/03/2022,received,,1215,607.5
OD00013627,py00036421,card transaction,Pay Second,11/03/2022,not received,,5624,2812
OD00013627,py00006932,card transaction,initial payments,01/12/2017,received,,5624,2812
OD00013628,py00006933,cheque,initial payments,01/12/2017,received,,6456,3228
OD00013628,py00036423,cash transaction,Pay Second,11/03/2022,not received,,6456,3228
OD00013629,py00006934,cheque,initial payments,01/12/2017,received,,490,245
OD00013629,py00036426,cheque,Pay Second,12/03/2022,received,,490,245
OD00013630,py00036428,card transaction,Pay Second,12/03/2022,received,,396,198
OD00013630,py00006936,card transaction,initial payments,01/12/2017,received,,396,198
OD00013631,py00036432,cash transaction,Pay Second,12/03/2022,received,,2800,1400
OD00013631,py00006937,card transaction,initial payments,01/12/2017,received,,2800,1400
OD00013632,py00036434,card transaction,Pay Second,12/03/2022,received,,3507,1753.5
OD00013632,py00006939,cash transaction,initial payments,01/12/2017,received,,3507,1753.5
OD00013633,py00065638,online,Pay Fourth,01/12/2017,not received,,9616,4808
OD00013633,py00016830,cheque,initial payments,12/03/2022,received,,9616,4808
OD00013634,py00026507,online,Pay Second,01/12/2017,not received,,7612,3806
OD00013634,py00016831,cheque,initial payments,12/03/2022,received,,7612,3806
OD00013635,py00026508,online,Pay Second,01/12/2017,not received,,1512,756
OD00013635,py00016832,cash transaction,initial payments,12/03/2022,received,,1512,756
OD00013636,py00016833,card transaction,initial payments,12/03/2022,received,,3645,1822.5
OD00013636,py00026509,card transaction,Pay Second,01/12/2017,not received,,3645,1822.5
OD00013637,py00026511,cheque,Pay Second,01/12/2017,not received,,9842,4921
OD00013637,py00056001,cheque,Pay Third,12/03/2022,not received,,9842,4921
OD00013638,py00056003,card transaction,Pay Third,12/03/2022,not received,,5649,2824.5
OD00013638,py00026512,cash transaction,Pay Second,01/12/2017,not received,,5649,2824.5
OD00013639,py00026513,cash transaction,Pay Second,01/12/2017,not received,,392,196
OD00013639,py00036425,card transaction,Pay Second,12/03/2022,not received,,392,196
OD00013640,py00036427,cash transaction,Pay Second,12/03/2022,not received,,594,297
OD00013640,py00006935,online,initial payments,01/12/2017,not received,bank transfer,594,297
OD00013641,py00006938,online,initial payments,01/12/2017,not received,bank transfer,4200,2100
OD00013641,py00036429,card transaction,Pay Second,12/03/2022,not received,,4200,2100
OD00013642,py00036430,cheque,Pay Second,12/03/2022,not received,,4008,2004
OD00013642,py00026518,card transaction,Pay Second,02/12/2017,received,,4008,2004
OD00013643,py00036431,card transaction,Pay Second,12/03/2022,not received,,10818,5409
OD00013643,py00006940,cash transaction,initial payments,02/12/2017,received,,10818,5409
OD00013644,py00006941,card transaction,initial payments,02/12/2017,received,,13321,6660.5
OD00013644,py00036433,online,Pay Second,12/03/2022,not received,,13321,6660.5
OD00013645,py00036435,online,Pay Second,12/03/2022,not received,,4536,2268
OD00013645,py00006943,cash transaction,initial payments,02/12/2017,received,,4536,2268
OD00013646,py00056008,cash transaction,Pay Third,13/03/2022,received,,1620,810
OD00013646,py00006945,cash transaction,initial payments,02/12/2017,received,,1620,810
OD00013647,py00006946,cash transaction,initial payments,02/12/2017,received,,14060,7030
OD00013647,py00036436,cash transaction,Pay Second,13/03/2022,received,,14060,7030
OD00013648,py00016834,cash transaction,initial payments,13/03/2022,received,,4842,2421
OD00013648,py00065644,online,Pay Fourth,02/12/2017,not received,,4842,2421
OD00013649,py00046074,online,Pay Third,02/12/2017,not received,,392,196
OD00013649,py00016836,cheque,initial payments,13/03/2022,received,,392,196
OD00013650,py00016838,online,initial payments,13/03/2022,received,bank transfer,396,198
OD00013650,py00046075,online,Pay Third,02/12/2017,not received,,396,198
OD00013651,py00016839,cheque,initial payments,13/03/2022,received,,2100,1050
OD00013651,py00026514,cash transaction,Pay Second,02/12/2017,not received,,2100,1050
OD00013652,py00016840,cash transaction,initial payments,13/03/2022,received,,1002,501
OD00013652,py00026515,online,Pay Second,02/12/2017,not received,,1002,501
OD00013653,py00026516,online,Pay Second,02/12/2017,not received,,4808,2404
OD00013653,py00016841,cash transaction,initial payments,13/03/2022,received,,4808,2404
OD00013654,py00016842,card transaction,initial payments,13/03/2022,received,,7612,3806
OD00013654,py00026517,online,Pay Second,02/12/2017,not received,,7612,3806
OD00013655,py00026519,cheque,Pay Second,02/12/2017,not received,,2520,1260
OD00013655,py00016843,cheque,initial payments,13/03/2022,received,,2520,1260
OD00013656,py00056007,card transaction,Pay Third,13/03/2022,not received,,2430,1215
OD00013656,py00006942,online,initial payments,02/12/2017,not received,bank transfer,2430,1215
OD00013657,py00056009,cash transaction,Pay Third,13/03/2022,not received,,11248,5624
OD00013657,py00006944,online,initial payments,02/12/2017,not received,bank transfer,11248,5624
